G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_431.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_431.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_431.jpg,0,1,0,30.19063
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_503.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_503.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_503.jpg,0,1,0,30.19045
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_575.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_575.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_575.jpg,0,1,0,30.19036
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_648.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_648.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_648.jpg,0,1,0,30.19032
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_719.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_719.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_719.jpg,0,1,0,30.19032
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_792.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_792.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_792.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_869.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_869.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_869.jpg,-0.15,1,0,30.18422
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_34_938.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_34_938.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_34_938.jpg,0,1,0,30.19107
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_007.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_007.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_007.jpg,0,1,0,30.19024
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_084.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_084.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_084.jpg,0,1,0,30.19027
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_159.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_159.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_159.jpg,0,1,0,30.1903
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_235.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_235.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_235.jpg,0,1,0,30.19031
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_308.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_308.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_308.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_378.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_378.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_378.jpg,0,1,0,30.19031
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_456.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_456.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_456.jpg,-0.2,1,0,30.1799
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_524.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_524.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_524.jpg,0,1,0,30.18296
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_592.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_592.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_592.jpg,0,1,0,30.18954
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_660.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_660.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_660.jpg,0,1,0,30.18996
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_730.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_730.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_730.jpg,0,1,0,30.19023
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_799.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_799.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_799.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_870.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_870.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_870.jpg,0,1,0,30.19032
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_35_941.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_35_941.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_35_941.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_011.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_011.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_011.jpg,0,1,0,30.19031
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_080.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_080.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_080.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_151.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_151.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_151.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_221.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_221.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_221.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_291.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_291.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_291.jpg,0,1,0,30.19034
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_359.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_359.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_359.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_432.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_432.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_432.jpg,-0.15,1,0,30.18416
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_499.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_499.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_499.jpg,-0.3,1,0,30.1692
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_568.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_568.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_568.jpg,0,1,0,30.18818
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_635.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_635.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_635.jpg,0,1,0,30.18985
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_712.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_712.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_712.jpg,0,1,0,30.1902
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_788.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_788.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_788.jpg,0,1,0,30.19025
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_855.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_855.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_855.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_929.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_929.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_929.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_36_996.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_36_996.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_36_996.jpg,-0.15,1,0,30.18439
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_071.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_071.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_071.jpg,-0.35,1,0,30.16369
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_138.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_138.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_138.jpg,0,1,0,30.17941
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_213.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_213.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_213.jpg,0,1,0,30.18917
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_290.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_290.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_290.jpg,0,1,0,30.19
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_366.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_366.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_366.jpg,0,1,0,30.19024
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_435.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_435.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_435.jpg,-0.05,1,0,30.19056
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_509.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_509.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_509.jpg,-0.25,1,0,30.17577
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_585.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_585.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_585.jpg,-0.45,1,0,30.15221
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_660.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_660.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_660.jpg,0,1,0,30.18666
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_727.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_727.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_727.jpg,0,1,0,30.18965
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_801.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_801.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_801.jpg,0,1,0,30.19012
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_875.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_875.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_875.jpg,0,1,0,30.19018
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_37_948.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_37_948.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_37_948.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_024.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_024.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_024.jpg,0,1,0,30.19065
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_099.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_099.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_099.jpg,0,1,0,30.19025
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_167.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_167.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_167.jpg,0,1,0,30.19026
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_243.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_243.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_243.jpg,0,1,0,30.19201
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_310.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_310.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_310.jpg,0.05,1,0,30.189
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_386.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_386.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_386.jpg,0.25,1,0,30.17391
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_460.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_460.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_460.jpg,0.4,1,0,30.15644
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_534.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_534.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_534.jpg,0,1,0,30.1871
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_609.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_609.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_609.jpg,0,1,0,30.18866
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_683.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_683.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_683.jpg,0,1,0,30.18985
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_758.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_758.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_758.jpg,0,1,0,30.18675
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_831.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_831.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_831.jpg,0,1,0,30.18435
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_908.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_908.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_908.jpg,0,1,0,30.16657
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_38_974.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_38_974.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_38_974.jpg,0,1,0,30.19319
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_049.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_049.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_049.jpg,0,1,0,30.18367
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_126.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_126.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_126.jpg,0,1,0,30.1692
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_200.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_200.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_200.jpg,0,1,0,30.19358
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_267.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_267.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_267.jpg,0,1,0,30.19155
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_343.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_343.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_343.jpg,0,1,0,30.18471
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_418.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_418.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_418.jpg,0,1,0,30.18889
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_492.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_492.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_492.jpg,0,1,0,30.19016
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_559.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_559.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_559.jpg,0,1,0,30.1904
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_633.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_633.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_633.jpg,0,1,0,30.1904
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_707.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_707.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_707.jpg,-0.2,1,0,30.17987
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_781.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_781.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_781.jpg,-0.35,1,0,30.16349
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_855.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_855.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_855.jpg,0,1,0,30.18952
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_39_928.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_39_928.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_39_928.jpg,0,1,0,30.19009
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_000.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_000.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_000.jpg,-0.05,1,0,30.19004
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_075.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_075.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_075.jpg,-0.25,1,0,30.17647
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_150.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_150.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_150.jpg,-0.45,1,0,30.15277
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_225.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_225.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_225.jpg,0,1,0,30.18829
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_299.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_299.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_299.jpg,0,1,0,30.18965
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_370.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_370.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_370.jpg,0,1,0,30.19019
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_443.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_443.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_443.jpg,0,1,0,30.19028
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_511.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_511.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_511.jpg,0,1,0,30.19031
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_579.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_579.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_579.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_649.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_649.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_649.jpg,0,1,0,30.19031
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_726.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_726.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_726.jpg,-0.1,1,0,30.18771
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_801.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_801.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_801.jpg,-0.25,1,0,30.1748
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_868.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_868.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_868.jpg,-0.45,1,0,30.15147
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_40_944.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_40_944.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_40_944.jpg,0,1,0,30.18839
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_011.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_011.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_011.jpg,0,1,0,30.18966
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_088.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_088.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_088.jpg,0,1,0,30.19018
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_156.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_156.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_156.jpg,0,1,0,30.19027
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_225.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_225.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_225.jpg,0,1,0,30.1903
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_293.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_293.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_293.jpg,0,1,0,30.19029
G:\Programing\AI\Self_Driving\data\IMG\center_2020_08_01_10_59_41_362.jpg,G:\Programing\AI\Self_Driving\data\IMG\left_2020_08_01_10_59_41_362.jpg,G:\Programing\AI\Self_Driving\data\IMG\right_2020_08_01_10_59_41_362.jpg,0,1,0,30.19029
